DATAFLOW,LAST UPDATE,freq,animals,month,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),France,2015,628.09,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),France,2016,630.63,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),France,2017,596.23,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),France,2018,618.73,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),France,2019,599.00,d
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),France,2020,591.82,d
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),France,2021,565.41,p
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),France,2022,563.60,e
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Croatia,2013,19.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Croatia,2014,13.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Croatia,2015,20.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Croatia,2016,20.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Croatia,2017,20.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Croatia,2018,19.00,b
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Croatia,2019,19.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Croatia,2020,19.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Croatia,2021,20.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Croatia,2022,19.00,b
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Hungary,2013,53.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Hungary,2014,50.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Hungary,2015,56.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Hungary,2016,62.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Hungary,2017,67.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Hungary,2018,72.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Hungary,2019,74.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Hungary,2020,80.20,b
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Hungary,2021,91.70,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Hungary,2022,89.40,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2013,5.60,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2014,8.30,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2015,6.70,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2016,7.10,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2017,13.60,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2018,19.40,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2019,32.90,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2020,28.90,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2021,29.90,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Ireland,2022,33.33,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Iceland,2013,0.50,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Iceland,2014,0.50,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Iceland,2015,0.50,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2013,485.48,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2014,498.41,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2015,992.39,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2016,1015.59,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2017,1022.11,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2018,980.51,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2019,985.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2020,990.61,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2021,955.08,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Italy,2022,868.00,b
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2013,55.20,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2014,57.80,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2015,64.60,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2016,60.60,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2017,68.10,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2018,64.80,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2019,62.60,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2020,60.90,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2021,58.70,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Lithuania,2022,62.65,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2013,3.95,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2014,4.37,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2015,5.59,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2016,5.15,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2017,5.04,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2018,4.91,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2019,4.56,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2020,4.82,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2021,4.54,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Luxembourg,2022,4.38,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2013,52.99,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2014,57.40,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2015,55.07,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2016,54.79,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2017,52.46,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2018,51.36,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2019,52.49,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2020,54.08,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2021,51.74,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Latvia,2022,51.97,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Montenegro,2013,8.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Montenegro,2014,8.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Montenegro,2015,7.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Montenegro,2016,7.00,p
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Montenegro,2017,5.00,p
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Montenegro,2018,5.40,p
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Montenegro,2019,6.00,p
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Montenegro,2020,5.57,p
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Montenegro,2021,5.35,p
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),North Macedonia,2013,4.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),North Macedonia,2014,10.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),North Macedonia,2015,9.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),North Macedonia,2016,7.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),North Macedonia,2017,7.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),North Macedonia,2018,3.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),North Macedonia,2019,6.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),North Macedonia,2020,5.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),North Macedonia,2021,6.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),North Macedonia,2022,5.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Malta,2013,0.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Malta,2014,0.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Malta,2015,0.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Malta,2016,0.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Malta,2017,0.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Malta,2018,0.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Malta,2019,0.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Malta,2020,0.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Malta,2021,0.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Malta,2022,0.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Netherlands,2013,1026.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Netherlands,2014,939.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Netherlands,2015,955.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Netherlands,2016,941.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Netherlands,2017,948.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Netherlands,2018,1056.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Netherlands,2019,1042.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Netherlands,2020,1001.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Netherlands,2021,1022.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Netherlands,2022,1022.00,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Poland,2013,289.98,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Poland,2014,313.21,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Poland,2015,159.90,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Poland,2016,137.80,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Poland,2017,114.30,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Poland,2018,86.20,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Poland,2019,97.10,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Poland,2020,88.50,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Poland,2021,104.10,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Poland,2022,107.60,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Portugal,2013,105.70,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Portugal,2014,117.77,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Portugal,2015,115.19,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Portugal,2016,110.28,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Portugal,2017,117.73,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Portugal,2018,111.13,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Portugal,2019,101.74,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Portugal,2020,108.58,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Portugal,2021,97.60,p
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Portugal,2022,93.86,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Romania,2013,153.60,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Romania,2014,154.40,
ESTAT:APRO_MT_LSCATL$DEFAULTVIEW(1.0),17/05/23 23:00:00,Annual,"Bovine animals, less than 1 year old, for slaughter",December,Thousand heads (animals),Romania,2015,161.80,
